"SCTBKEY","DISTRICT"
"484679504003001",5
"484679504003002",5
"484679504003003",5
"484679504003004",5
"484679504003005",5
"484679504003006",5
"484679504003007",5
"484679504003008",5
"484679504003009",5
"484679504003010",5
"484679504003011",5
"484679504003012",5
"484679504003013",5
"484679504003014",5
"484679504003015",5
"484679504003016",5
"484679504003017",5
"484679504003018",5
"484679504003019",5
"484679504003020",5
"484679504003021",5
"484679504003022",5
"484679504003023",5
"484679504003024",5
"484679504003025",5
"484679504004000",5
"484679504004001",5
"484679504004002",5
"484679504004003",5
"484679504004004",5
"484679504004005",5
"484679504004006",5
"484679504004007",5
"484679504004008",5
"484679504004009",5
"484679504004010",5
"484679504004011",5
"484679504004012",5
"484679504004013",5
"484679504004014",5
"484679504004015",5
"484679504004016",5
"484679504004017",5
"484679504004018",5
"484679504004019",5
"484679504004020",5
"484679504004021",5
"484679504004022",5
"484679504004023",5
"484679504004024",5
"484679504004025",5
"484679504004026",5
"484679504004027",5
"484679504004028",5
"484679504004029",5
"484679504004030",5
"484679504004031",5
"484679504004032",5
"484679504004033",5
"484679504004034",5
"484679504004035",5
"484679504004036",5
"484679504004037",5
"484679504004038",5
"484679504004039",5
"484679504004040",5
"484679504004041",5
"484679504004042",5
"484679504004043",5
"484679504004044",5
"484679504004045",5
"484679504004046",5
"484679504004047",5
"484679504004048",5
"484679504004049",5
"484679504004050",5
"484679504004051",5
"484679504004052",5
"484679504004053",5
"484679504004054",5
"484679504004055",5
"484679504004056",5
"484679504004057",5
"484679504004058",5
"484679505001000",5
"484679505001001",5
"484679505001002",5
"484679505001003",5
"484679505001004",5
"484679505001005",5
"484679505001006",5
"484679505001007",5
"484679505001008",5
"484679505001009",5
"484679505001010",5
"484679505001011",5
"484679505001012",5
"484679505001013",5
"484679505001014",5
"484679505001015",5
"484679505001016",5
"484679505001017",5
"484679505001018",5
"484679505001019",5
"484679505001020",5
"484679505001021",5
"484679505001022",5
"484679505001023",5
"484679505001024",5
"484679505001025",5
"484679505001026",5
"484679505002000",5
"484679505002001",5
"484679505002002",5
"484679505002003",5
"484679505002004",5
"484679505002005",5
"484679505002006",5
"484679505002007",5
"484679505002008",5
"484679505002009",5
"484679505002010",5
"484679505002011",5
"484679505002012",5
"484679505002013",5
"484679505002014",5
"484679505002015",5
"484679505002016",5
"484679505002017",5
"484679505002018",5
"484679505002019",5
"484679505002020",5
"484679505002021",5
"484679505002022",5
"484679505002023",5
"484679505002024",5
"484679505002025",5
"484679505002026",5
"484679505002027",5
"484679505002028",5
"484679505002029",5
"484679505002030",5
"484679505002031",5
"484679505002032",5
"484679505002033",5
"484679505002034",5
"484679505002035",5
"484679505002036",5
"484679505002037",5
"484679505002038",5
"484679505002039",5
"484679505003000",5
"484679505003001",5
"484679505003002",5
"484679505003003",5
"484679505003004",5
"484679505003005",5
"484679505003006",5
"484679505003007",5
"484679505003008",5
"484679505003009",5
"484679505003010",5
"484679505003011",5
"484679505003012",5
"484679505003013",5
"484679505003014",5
"484679505003015",5
"484679505003016",5
"484679505003017",5
"484679505003018",5
"484679505003019",5
"484679505003020",5
"484679505003021",5
"484679505003022",5
"484679505003023",5
"484679505003024",5
"484679505003025",5
"484679505003026",5
"484679505003027",5
"484679505003028",5
"484679505003029",5
"484679505003030",5
"484679505003031",5
"484679505003032",5
"484679505003033",5
"484679505003034",5
"484679505003035",5
"484679505003036",5
"484679505003037",5
"484679505003038",5
"484679505003039",5
"484679505004000",5
"484679505004001",5
"484679505004002",5
"484679505004003",5
"484679505004004",5
"484679505004005",5
"484679505004006",5
"484679505004007",5
"484679505004008",5
"484679505004009",5
"484679505004010",5
"484679505004011",5
"484679505004012",5
"484679505004013",5
"484679505004014",5
"484679505004015",5
"484679505004016",5
"484679505004017",5
"484679505004018",5
"484679505004019",5
"484679505004020",5
"484679505004021",5
"484679505004022",5
"484679505004023",5
"484679505004024",5
"484679505004025",5
"484679505004026",5
"484679505004027",5
"484679505004028",5
"484679505004029",5
"484679505004030",5
"484679505004031",5
"484679505004032",5
"484679505004033",5
"484679506011000",5
"484679506011001",5
"484679506011002",5
"484679506011003",5
"484679506011004",5
"484679506011005",5
"484679506011006",5
"484679506011007",5
"484679506011008",5
"484679506011009",5
"484679506011010",5
"484679506011011",5
"484679506011012",5
"484679506011013",5
"484679506011014",5
"484679506011015",5
"484679506011016",5
"484679506011017",5
"484679506011018",5
"484679506011019",5
"484679506011020",5
"484679506011021",5
"484679506011022",5
"484679506011023",5
"484679506011024",5
"484679506011025",5
"484679506011026",5
"484679506011027",5
"484679506011028",5
"484679506011029",5
"484679506011030",5
"484679506011031",5
"484679506011032",5
"484679506011033",5
"484679506011034",5
"484679506011035",5
"484679506011036",5
"484679506011037",5
"484679506011038",5
"484679506011039",5
"484679506011040",5
"484679506011041",5
"484679506011042",5
"484679506011043",5
"484679506011044",5
"484679506011045",5
"484679506011046",5
"484679506011047",5
"484679506011048",5
"484679506011049",5
"484679506011050",5
"484679506011051",5
"484679506011052",5
"484679506011053",5
"484679506011054",5
"484679506011055",5
"484679506011056",5
"484679506011057",5
"484679506011058",5
"484679506011059",5
"484679506011060",5
"484679506011061",5
"484679506011062",5
"484679506012000",5
"484679506012001",5
"484679506012002",5
"484679506012003",5
"484679506012004",5
"484679506012005",5
"484679506012006",5
"484679506012007",5
"484679506012008",5
"484679506012009",5
"484679506012010",5
"484679506012011",5
"484679506012012",5
"484679506012013",5
"484679506012014",5
"484679506012015",5
"484679506012016",5
"484679506012017",5
"484679506012018",5
"484679506012019",5
"484679506012020",5
"484679506012021",5
"484679506012022",5
"484679506012023",5
"484679506012024",5
"484679506012025",5
"484679506012026",5
"484679506012027",5
"484679506012028",5
"484679506012029",5
"484679506012030",5
"484679506012031",5
"484679506012032",5
"484679506012033",5
"484679506012034",5
"484679506012035",5
"484679506012036",5
"484679506012037",5
"484679506012038",5
"484679506012039",5
"484679506012040",5
"484679506012041",5
"484679506012042",5
"484679506012043",5
"484679506012044",5
"484679506012045",5
"484679506012046",5
"484679506012047",5
"484679506012048",5
"484679506012049",5
"484679506012050",5
"484679506012051",5
"484679506012052",5
"484679506012053",5
"484679506012054",5
"484679506012055",5
"484679506012056",5
"484679506012057",5
"484679506012058",5
"484679506012059",5
"484679506012060",5
"484679506012061",5
"484679506012062",5
"484679506012063",5
"484679506012064",5
"484679506012065",5
"484679506012066",5
"484679506012067",5
"484679506012068",5
"484679506012069",5
"484679506012070",5
"484679506012071",5
"484679506012072",5
"484679506012073",5
"484679506012074",5
"484679506012075",5
"484679506012076",5
"484679506012077",5
"484679506012078",5
"484679506012079",5
"484679506012080",5
"484679506012081",5
"484679506012082",5
"484679506021000",5
"484679506021001",5
"484679506021002",5
"484679506021003",5
"484679506021004",5
"484679506021005",5
"484679506021006",5
"484679506021007",5
"484679506021008",5
"484679506021009",5
"484679506021010",5
"484679506021011",5
"484679506021012",5
"484679506021013",5
"484679506021014",5
"484679506021015",5
"484679506021016",5
"484679506021017",5
"484679506021018",5
"484679506021019",5
"484679506021020",5
"484679506021021",5
"484679506021022",5
"484679506021023",5
"484679506021024",5
"484679506021025",5
"484679506021026",5
"484679506021027",5
"484679506021028",5
"484679506021029",5
"484679506021030",5
"484679506021031",5
"484679506021032",5
"484679506021033",5
"484679506021034",5
"484679506021035",5
"484679506021036",5
"484679506021037",5
"484679506022000",5
"484679506022001",5
"484679506022002",5
"484679506022003",5
"484679506022004",5
"484679506022005",5
"484679506022006",5
"484679506022007",5
"484679506022008",5
"484679506022009",5
"484679506022010",5
"484679506022011",5
"484679506022012",5
"484679506022013",5
"484679506022014",5
"484679506022015",5
"484679506022016",5
"484679506022017",5
"484679506022018",5
"484679506022019",5
"484679506022020",5
"484679506022021",5
"484679506022022",5
"484679506022023",5
"484679506022024",5
"484679506022025",5
"484679506022026",5
"484679506022027",5
"484679506022028",5
"484679506022029",5
"484679506022030",5
"484679506022031",5
"484679506022032",5
"484679506022033",5
"484679506022034",5
"484679506022035",5
"484679506022036",5
"484679506022037",5
"484679506022038",5
"484679506022039",5
"484679506022040",5
"484679506022041",5
"484679506022042",5
"484679506022043",5
"484679506022044",5
"484679506022045",5
"484679506022046",5
"484679506022047",5
"484679506022048",5
"484679506022049",5
"484679506022050",5
"484679506022051",5
"484679506022052",5
"484679506022053",5
"484679506022054",5
"484679506022055",5
"484679506022056",5
"484679506022057",5
"484679506022058",5
"484679506022059",5
"484679506022060",5
"484679506022061",5
"484679506022062",5
"484679507001000",5
"484679507001001",5
"484679507001002",5
"484679507001003",5
"484679507001004",5
"484679507001005",5
"484679507001006",5
"484679507001007",5
"484679507001008",5
"484679507001009",5
"484679507001010",5
"484679507001011",5
"484679507001012",5
"484679507001013",5
"484679507001014",5
"484679507001015",5
"484679507001016",5
"484679507001017",5
"484679507001018",5
"484679507001019",5
"484679507001020",5
"484679507001021",5
"484679507001022",5
"484679507001023",5
"484679507001024",5
"484679507001025",5
"484679507001026",5
"484679507001027",5
"484679507001028",5
"484679507001029",5
"484679507001030",5
"484679507001031",5
"484679507001032",5
"484679507001033",5
"484679507001034",5
"484679507001035",5
"484679507001036",5
"484679507001037",5
"484679507001038",5
"484679507001039",5
"484679507001040",5
"484679507001041",5
"484679507001042",5
"484679507001043",5
"484679507001044",5
"484679507001045",5
"484679507001046",5
"484679507001047",5
"484679507001048",5
"484679507001049",5
"484679507001050",5
"484679507001051",5
"484679507001052",5
"484679507001053",5
"484679507001054",5
"484679507001055",5
"484679507001056",5
"484679507001057",5
"484679507001058",5
"484679507001059",5
"484679507001060",5
"484679507001061",5
"484679507001062",5
"484679507001063",5
"484679507001064",5
"484679507001065",5
"484679507001066",5
"484679507001067",5
"484679507001068",5
"484679507001069",5
"484679507001070",5
"484679507001071",5
"484679507001072",5
"484679507001073",5
"484679507001074",5
"484679507001075",5
"484679507001076",5
"484679507001077",5
"484679507001078",5
"484679507001079",5
"484679507001080",5
"484679507001081",5
"484679507001082",5
"484679507001083",5
"484679507001084",5
"484679507001085",5
"484679507001086",5
"484679507001087",5
"484679507001088",5
"484679507001089",5
"484679507001090",5
"484679507001091",5
"484679507001092",5
"484679507001093",5
"484679507001094",5
"484679507001095",5
"484679507001096",5
"484679507001097",5
"484679507001098",5
"484679507001099",5
"484679507001100",5
"484679507001101",5
"484679507001102",5
"484679507001103",5
"484679507001104",5
"484679507002000",5
"484679507002001",5
"484679507002002",5
"484679507002003",5
"484679507002004",5
"484679507002005",5
"484679507002006",5
"484679507002007",5
"484679507002008",5
"484679507002009",5
"484679507002010",5
"484679507002011",5
"484679507002012",5
"484679507002013",5
"484679507002014",5
"484679507002015",5
"484679507002016",5
"484679507002017",5
"484679507002018",5
"484679507002019",5
"484679507003000",5
"484679507003001",5
"484679507003002",5
"484679507003003",5
"484679507003004",5
"484679507003005",5
"484679507003006",5
"484679507003007",5
"484679507003008",5
"484679507003009",5
"484679507003010",5
"484679507003011",5
"484679507003012",5
"484679507003013",5
"484679507003014",5
"484679507003015",5
"484679507003016",5
"484679507003017",5
"484679507003018",5
"484679507003019",5
"484679507003020",5
"484679507003021",5
"484679507003022",5
"484679507003023",5
"484679507003024",5
"484679507003025",5
"484679507003026",5
"484679507003027",5
"484679507003028",5
"484679507003029",5
"484679507003030",5
"484679507003031",5
"484679507003032",5
"484679507003033",5
"484679507003034",5
"484679507003035",5
"484679507003036",5
"484679507003037",5
"484679507003038",5
"484679507003039",5
"484679507003040",5
"484679507003041",5
"484679507003042",5
"484679507003043",5
"484679507003044",5
"484679507003045",5
"484679508011000",5
"484679508011001",5
"484679508011002",5
"484679508011003",5
"484679508011004",5
"484679508011005",5
"484679508011006",5
"484679508011007",5
"484679508011008",5
